An efficient approach for successively perturbed groundwater models,An efficient approach for successively perturbed groundwater models,C Zheng,27,100.00%,100.00%
Optimal remediation policy selection under general conditions,Optimal remediation policy selection under general conditions,C Zheng,115,100.00%,100.00%
Analysis of underpressured geological formations for disposal of hazardous wastes,Sequestration of CO 2 in geological media: criteria and approach for site selection in response to climate change,,750,30.00%,22.22%
The difference in the characteristics of aquifer parameters and the implication on pump-test analysis,Pumping tests in nonuniform aquifers—The radially symmetric case,JJ Butler,131,7.14%,12.50%
"Parameter structure identification using tabu search and simulated annealing,",Parameter structure identification using tabu search and simulated annealing,C Zheng,127,88.89%,88.89%
"""Parameter estimation for transient and steady-state flow models using",Estimation of aquifer parameters under transient and steady state conditions: 1. Maximum likelihood method incorporating prior information,J Carrera,963,22.22%,11.76%
"genetic algorithms""",Handbook of genetic algorithms,,9441,50.00%,25.00%
More on the role of simulation in hydrogeology,The role of three-dimensional geographic information systems in subsurface characterization for hydrogeological applications,,60,37.50%,23.08%
"Progress made in groundwater flow and transport modeling, EOS",Progress made in groundwater flow and transport modeling,MC Hill C Zheng,2,77.78%,87.50%
Analysis of particle tracking errors associated with spatial discretization,Analysis of particle tracking errors associated with spatial discretization,C Zheng,43,100.00%,100.00%
"""Extension of the method of characteristics for simulation of solute transport in three",Extension of the method of characteristics for simulation of solute transport in three dimensions,C Zheng,54,92.31%,85.71%
"dimensions""",Beyond individualism/collectivism: New cultural dimensions of values.,SH Schwartz,3547,0.00%,0.00%
"""Reply to discussion of “Analysis of ground water",Sequential analysis of hydrochemical data for watershed characterization,G Thyne C Güler,124,12.50%,25.00%
"remedial alternatives at a Superfund site”""",Analysis of Ground‐Water Remedial Alternatives at a Superfund Site,C Zheng,39,50.00%,33.33%
"""A Computer Model for Calculation of",A modular three-dimensional finite-difference ground-water flow model,,5406,0.00%,0.00%
"Groundwater Paths and Travel Times in Transient Three-Dimensional Flows""",Factors controlling riffle‐scale hyporheic exchange flows and their seasonal changes in a gaining stream: A three‐dimensional groundwater flow model,RG Storey,282,22.22%,10.53%
"""Wisconsin Geological",[CITATION][C] Natural History Survey,,67,0.00%,0.00%
"and Natural History Survey Information Circular""",[CITATION][C] Sedimentation cycles in the Lower Paleozoic rocks of western Wisconsin,,26,0.00%,0.00%
"""Effectiveness of hydraulic methods for",Effectiveness of hydraulic tomography: Sandbox experiments,TCJ Yeh,118,40.00%,33.33%
"controlling groundwater pollution""",A DRASTIC approach to controlling groundwater pollution,,43,66.67%,28.57%
"""Analysis of interceptor ditches for",Analysis of interceptor ditches for control of groundwater pollution,C Zheng MP Anderson,27,100.00%,44.44%
"control of ground-water pollution""",Ground water pollution control,,148,25.00%,25.00%
"""Role of interceptor ditches in limiting the spread",Role of interceptor ditches in limiting the spread of contaminants in ground water,C Zheng MP Anderson,29,112.50%,53.85%
"of contaminants in ground water""",Sampling Colloids and Colloid‐Associated Contaminants in Ground Water,JN Ryan,142,20.00%,12.50%
A review of application of stream functions to ground-water flows,Riparian vegetated buffer strips in water‐quality restoration and stream management,,1003,10.00%,10.00%
A dinuclear europium(III) complex with thenoyltrifluoroacetonato and 1-(2-pyridylzao)-2-naphtholato ligands and its optical properties,A dinuclear europium (III) complex with thenoyltrifluoroacetonato and 1-(2-pyridylzao)-2-naphtholato ligands and its optical properties,C Sheng R Wang,4,92.31%,85.71%
Chlorofullerenes featuring triple sequentially fused pentagons,Chlorofullerenes featuring triple sequentially fused pentagons,,74,100.00%,100.00%
Solvent-Induced Transformation of Single Crystals of a Spin-Crossover (SCO) Compound to Single Crystals with Two Distinct SCO Centers,Solvent-induced transformation of single crystals of a spin-crossover (SCO) compound to single crystals with two distinct SCO centers,,160,38.89%,38.89%
Keeping the Ball Rolling: Fullerene-like Molecular Clusters,Keeping the ball rolling: fullerene-like molecular clusters,Z Zheng,161,28.57%,28.57%
Cluster-Bound Nitriles Do Not Click with Organic Azides: Unexpected Formation of Imino Complexes of the [Re 6 (μ 3 Se) 8 ] 2+ Core-Containing Clusters †,Cluster-Bound Nitriles Do Not Click with Organic Azides: Unexpected Formation of Imino Complexes of the [Re6 (μ3-Se) 8] 2+ Core-Containing Clusters,A Muñoz-Castro,12,69.23%,85.71%
An Electrochemical and Photophysical Study of a Covalently Linked Inorganic-Organic Dyad,An electrochemical and photophysical study of a covalently linked inorganic–organic dyad,LP Heiniger SX Liu Z Zheng,12,36.36%,36.36%
Preparation and study on performance of submicron nickel powder for multilayer chip positive temperature coefficient resistance,Preparation and study on performance of submicron nickel powder for multilayer chip positive temperature coefficient resistance,G Shu-Ping,7,100.00%,100.00%
ChemInform Abstract: Halide-Templated Assembly of Polynuclear Lanthanide-Hydroxo Complexes,Halide-templated assembly of polynuclear lanthanide-hydroxo complexes,R Wang,219,12.50%,16.67%
Framework Solids Possessing Both Hydrophobic and Hydrophilic Pores Constructed by Face-Sharing Keplerate-Type Heterometal-Organic Polyhedra,Framework Solids Possessing Both Hydrophobic and Hydrophilic Pores Constructed by Face‐Sharing Keplerate‐Type Heterometal–Organic Polyhedra,,17,78.57%,78.57%
"Molecular and polymeric Hg(II) complexes with a PTA (1,3,5-triaza-7-phosphaadamantane) complex of the [Re 6(μ 3Se) 8] 2+ core-containing cluster as ligand","Molecular and polymeric Hg (II) complexes with a PTA (1, 3, 5-triaza-7-phosphaadamantane) complex of the [Re 6 (μ 3-Se) 8] 2+ core-containing cluster as ligand",Z Zheng,11,80.95%,68.00%
ChemInform Abstract: Direct Hydrolytic Route to Molecular Oxo-Hydroxo Lanthanide Clusters,Direct hydrolytic route to molecular oxo− hydroxo lanthanide clusters,R Wang Z Zheng,105,20.00%,22.22%
Lanthanide(III)-Doped Magnetite Nanoparticles,Lanthanide (III)-doped magnetite nanoparticles,,63,0.00%,0.00%
"A four-shell, 136-metal 3d-4f heterometallic cluster approximating a rectangular parallelepiped","A four-shell, 136-metal 3d-4f heterometallic cluster approximating a rectangular parallelepiped",,43,100.00%,100.00%
A Chiral 60Metal Sodalite Cage Featuring 24 Vertex-Sharing [Er 4 (μ 3 OH) 4 ] Cubanes,A chiral 60-metal sodalite cage featuring 24 vertex-sharing [Er4 (μ3-OH) 4] cubanes,,186,12.50%,16.67%
Tin oxide nanoparticles synthesized by gel combustion and their potential for gas detection,Tin oxide nanoparticles synthesized by gel combustion and their potential for gas detection,H Liu J Liu,23,100.00%,100.00%
Hydrolytic Synthesis and Structural Characterization of Lanthanide Hydroxide Clusters Supported by Nicotinic Acid,Hydrolytic synthesis and structural characterization of lanthanide hydroxide clusters supported by nicotinic acid,R Wang,54,30.77%,30.77%
Purification and optical properties of TlBr crystals,Purification and optical properties of TlBr crystals,,8,100.00%,100.00%
A Novel Method to Grow Thallium Bromide Single Crystal and Crystal Habit Discussion,A novel method to grow thallium bromide single crystal and crystal habit discussion,,10,23.08%,23.08%
Preparation and characterizations of thallium bromide single crystal for room temperature radiation detector use,Preparation and characterizations of thallium bromide single crystal for room temperature radiation detector use,,10,100.00%,100.00%
"Zn(II) and Cu(II) Complexes with the Cluster-based Ligand [Re6(μ 3Se)8(PEt3)5(PTA)](SbF6)2 (PTA = 1,3,5-Triaza-7-phosphaadamantane)","Zn (II) and Cu (II) Complexes with the Cluster-based Ligand [Re6 (μ3-Se) 8 (PEt3) 5 (PTA)](SbF6) 2 (PTA= 1, 3, 5-Triaza-7-phosphaadamantane)",Z Zheng,10,46.15%,28.57%
"A Four-Shell, Nesting Doll-like 3d–4f Cluster Containing 108 Metal Ions","A Four‐Shell, Nesting Doll‐like 3d–4f Cluster Containing 108 Metal Ions",,179,80.00%,80.00%
Two Ih-symmetry-breaking C60 isomers stabilized by chlorination,Two Ih-symmetry-breaking C60 isomers stabilized by chlorination,,86,100.00%,100.00%
Studies of drying and sintering characteristics of gelcast BaTiO 3-based ceramic parts,Studies of drying and sintering characteristics of gelcast BaTiO 3-based ceramic parts,,18,100.00%,100.00%
"Dual Shell-like Magnetic Clusters Containing Ni II and Ln III (Ln = La, Pr, and Nd) Ions","Dual shell-like magnetic clusters containing NiII and LnIII (Ln= La, Pr, and Nd) ions",Z Zheng,54,35.29%,42.86%
Time-resolved studies of photoinduced birefringence in azobenzene dye-doped polymer films,Time-resolved studies of photoinduced birefringence in azobenzene dye-doped polymer films,CX Sheng J Thomas,13,100.00%,100.00%
"Cluster carbonyls of the [Re6(μ3Se)8]2+ core: synthesis, structural characterization, and computational analysis","Cluster carbonyls of the [Re 6 (μ 3-Se) 8] 2+ core: synthesis, structural characterization, and computational analysis",,15,91.67%,64.71%
Correlation of Calculated Excited-state Energies and Experimental Quantum Yields of Luminescent Tb(III) Î²-diketonates,Correlation of calculated excited-state energies and experimental quantum yields of luminescent Tb (III) β-diketonates,J Li Z Zheng,37,30.77%,28.57%
"Complexes of the [Re6(μ3Se)8]2+ core-containing clusters with the water-soluble 1,3,5-triaza-7-phosphaadamantane (PTA) ligand: unexpected ligand protonation and related studies","Complexes of the [Re 6 (μ 3-Se) 8] 2+ core-containing clusters with the water-soluble 1, 3, 5-triaza-7-phosphaadamantane (PTA) ligand: unexpected ligand …",R Wang Z Zheng,9,61.11%,52.38%
